6.29315	10	4.35136	3.8358
6.30315	10	4.35519	3.826
6.31316	10	4.35901	3.8162
6.32316	10	4.36282	3.8064
6.33317	10	4.36662	3.7966
6.34317	10	4.37042	3.7868
6.35318	10	4.3742	3.777
6.36318	10	4.37797	3.7672
6.37319	10	4.38173	3.7574
6.38319	10	4.38548	3.7476
6.3932	10	4.38923	3.7378
6.4032	10	4.39296	3.728
6.41321	10	4.39668	3.7182
6.42321	10	4.4004	3.7084
6.43322	10	4.4041	3.6986
6.44322	10	4.40779	3.6888
6.45323	10	4.41148	3.679
6.46323	10	4.41515	3.6692
6.47324	10	4.41882	3.6594
6.48324	10	4.42247	3.6496
6.49325	10	4.42612	3.6398
6.50325	10	4.42975	3.63
6.51326	10	4.43338	3.6202
6.52326	10	4.43699	3.6104
6.53327	10	4.4406	3.6006
6.54327	10	4.44419	3.5908
6.55328	10	4.44778	3.581
6.56328	10	4.45135	3.5712
6.57329	10	4.45492	3.5614
6.58329	10	4.45848	3.5516
6.5933	10	4.46202	3.5418
6.6033	10	4.46556	3.532
6.61331	10	4.46909	3.5222
6.62331	10	4.4726	3.5124
6.63332	10	4.47611	3.5026
6.64332	10	4.47961	3.4928
6.65333	10	4.4831	3.483
6.66333	10	4.48658	3.4732
6.67334	10	4.49004	3.4634
6.68334	10	4.4935	3.4536
6.69335	10	4.49695	3.4438
6.70335	10	4.50039	3.434
6.71336	10	4.50382	3.4242
6.72336	10	4.50724	3.4144
6.73337	10	4.51065	3.4046
6.74337	10	4.51405	3.3948
6.75338	10	4.51744	3.385
6.76338	10	4.52082	3.3752
6.77339	10	4.52419	3.3654
6.78339	10	4.52755	3.3556
6.7934	10	4.5309	3.3458
6.8034	10	4.53424	3.336
6.81341	10	4.53757	3.3262
6.82341	10	4.54089	3.3164
6.83342	10	4.5442	3.3066
6.84342	10	4.54751	3.2968
6.85343	10	4.5508	3.287
6.86343	10	4.55408	3.2772
6.87344	10	4.55735	3.2674
6.88344	10	4.56061	3.2576
6.89345	10	4.56387	3.2478
6.90345	10	4.56711	3.238
6.91346	10	4.57034	3.2282
6.92346	10	4.57357	3.2184
6.93347	10	4.57678	3.2086
6.94347	10	4.57998	3.1988
6.95348	10	4.58318	3.189
6.96348	10	4.58636	3.1792
6.97349	10	4.58954	3.1694
6.98349	10	4.5927	3.1596
6.9935	10	4.59586	3.1498
7.0035	10	4.599	3.14
